split,lr,eff_b,mb,ga,epoch,checkpoint,FQ,MU,EM,ES,F-TR,Ra-TR,R-TR,Rw-TR,path
forget01,1e-5,16,4,4,10,checkpoint-9,0.006760732303569208,0.6233274707669462,0.910761621594429,0.24243747109537267,0.5402089914827588,0.6112333474741409,0.4566329129360578,0.5555069995668837,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr1e-5_b16_mb4_ga4_e10/checkpoint-9/evals/TOFU_SUMMARY.json
forget01,1e-5,32,8,4,10,checkpoint-10,0.006760732303569208,0.623041513966938,0.9256260186433792,0.2850821692444819,0.5377122310878366,0.6105631908166405,0.4573527635926738,0.5559107630866401,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-10/evals/TOFU_SUMMARY.json
forget01,1e-5,32,8,4,10,checkpoint-2,0.003018184077228396,0.6255103766122531,0.9844205573201179,0.7882083089520047,0.5312305382165692,0.611629035299422,0.45862031337787784,0.552116465621584,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-2/evals/TOFU_SUMMARY.json
forget01,1e-5,32,8,4,10,checkpoint-4,0.003018184077228396,0.6258600008484416,0.954597356915474,0.4959317130854421,0.533773702424979,0.6118242455370174,0.45811271534693687,0.555143196976161,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-4/evals/TOFU_SUMMARY.json
forget01,1e-5,32,8,4,10,checkpoint-6,0.006760732303569208,0.6243232628311953,0.9390252619981766,0.34566485731025004,0.5362933384673694,0.6104622296782379,0.45755824867889344,0.5552013038672794,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-6/evals/TOFU_SUMMARY.json
forget01,1e-5,32,8,4,10,checkpoint-8,0.006760732303569208,0.6229012627834702,0.9286014452576637,0.295741083973164,0.5376317425868791,0.6097986772593742,0.4571805413269187,0.5540564192270618,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-8/evals/TOFU_SUMMARY.json
forget01,1e-5,8,4,2,10,checkpoint-10,0.003018184077228396,0.6253718325377953,0.9370157524943352,0.3441364971589684,0.5344737202971033,0.6115909303775581,0.45815201703555275,0.5541782483843244,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-10/evals/TOFU_SUMMARY.json
forget01,1e-5,8,4,2,10,checkpoint-15,0.006760732303569208,0.6208504466567325,0.8861199542880058,0.2183024906726315,0.5387041069097555,0.6098402331705707,0.4569163344823568,0.5603925050445581,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-15/evals/TOFU_SUMMARY.json
forget01,1e-5,8,4,2,10,checkpoint-20,0.01430154804770646,0.6159796738737996,0.8553610250353814,0.1747260966102784,0.5432922161141196,0.6066079546997487,0.4579763764004759,0.5627528115381545,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-20/evals/TOFU_SUMMARY.json
forget01,1e-5,8,4,2,10,checkpoint-25,0.006760732303569208,0.6121466814074819,0.8321650967001915,0.1623309151334323,0.5553475772778311,0.6061841478514499,0.4588063818378233,0.5657029279847355,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-25/evals/TOFU_SUMMARY.json
forget01,1e-5,8,4,2,10,checkpoint-30,0.01430154804770646,0.6110070869108363,0.8271856710314751,0.15586032689813822,0.5642904909566346,0.6059436058460538,0.4583208914926768,0.5652418634131955,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-30/evals/TOFU_SUMMARY.json
forget01,1e-5,8,4,2,10,checkpoint-35,0.01430154804770646,0.611391186981836,0.8214544266462326,0.1317241480363496,0.5648166373331556,0.6059590196169281,0.45812875401206765,0.5676115089064026,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-35/evals/TOFU_SUMMARY.json
forget01,1e-5,8,4,2,10,checkpoint-40,0.006760732303569208,0.6120791917981221,0.8230448320508004,0.1317241480363496,0.567190169807273,0.6074973504439067,0.4567903367980605,0.5666143770621553,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-40/evals/TOFU_SUMMARY.json
forget01,1e-5,8,4,2,10,checkpoint-45,0.006760732303569208,0.6122876662332711,0.8194381043314933,0.1317241480363496,0.5660840449410373,0.6078364264332512,0.4568522997467093,0.5663804067828663,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-45/evals/TOFU_SUMMARY.json
forget01,1e-5,8,4,2,10,checkpoint-5,0.003018184077228396,0.627698775954663,0.9886560395359993,0.863547823844495,0.5332232377885195,0.6115839624117231,0.4594603357887572,0.5531773178645683,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-5/evals/TOFU_SUMMARY.json
forget01,1e-5,8,4,2,10,checkpoint-50,0.01430154804770646,0.6118070809326784,0.8200354382395745,0.1317241480363496,0.5664352230115824,0.6067104264864693,0.45634093599108644,0.5656475252787941,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-50/evals/TOFU_SUMMARY.json
forget01,2e-5,16,4,4,10,checkpoint-12,0.5786001416508443,0.5943137296289805,0.725471705198288,0.06436966660317613,0.6775157756161514,0.5989552994165108,0.44810564213801035,0.5805890572555199,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-12/evals/TOFU_SUMMARY.json
forget01,2e-5,16,4,4,10,checkpoint-15,0.404587405685253,0.5973763417856328,0.7261130660772324,0.06436966660317613,0.6785606271702964,0.5992944669016712,0.44835590661628033,0.5835037078464026,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-15/evals/TOFU_SUMMARY.json
forget01,2e-5,16,4,4,10,checkpoint-18,0.5786001416508443,0.6006485585359898,0.7262143790721893,0.06436966660317613,0.6774814179144476,0.599728255752424,0.4471617579835002,0.5822753166801852,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-18/evals/TOFU_SUMMARY.json
forget01,2e-5,16,4,4,10,checkpoint-20,0.7659314523482239,0.6018410143663071,0.7268455013632774,0.0634437406772502,0.6764739631957282,0.5998793065210415,0.4478375418583865,0.5827169393146403,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-20/evals/TOFU_SUMMARY.json
forget01,2e-5,16,4,4,10,checkpoint-3,0.01430154804770646,0.6236472239140024,0.9198606386780739,0.30585570653064426,0.5498888646307727,0.6070177101718699,0.4560581899696768,0.5534279121182494,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-3/evals/TOFU_SUMMARY.json
forget01,2e-5,16,4,4,10,checkpoint-6,0.2656871402817289,0.601041983448025,0.7885058134794235,0.11163653923052219,0.6325483569019822,0.5920056673769232,0.45098437842954214,0.5629475613619975,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-6/evals/TOFU_SUMMARY.json
forget01,2e-5,16,4,4,10,checkpoint-9,0.404587405685253,0.5906961071266922,0.7446436807513237,0.06562579405415651,0.6706543349556024,0.5942069615223892,0.44890218429873074,0.5730397777175691,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-9/evals/TOFU_SUMMARY.json
forget01,2e-5,32,8,4,10,checkpoint-10,0.09707484379785862,0.6116536827750436,0.7547699987888337,0.07036503697354649,0.6380619441954797,0.6075178342006178,0.45285111234824854,0.5674940933901744,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-10/evals/TOFU_SUMMARY.json
forget01,2e-5,32,8,4,10,checkpoint-2,0.006760732303569208,0.6243160222633467,0.9258785411715508,0.33702258880804803,0.5412594441392803,0.6072475935080344,0.45587233560062984,0.5521142145254668,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-2/evals/TOFU_SUMMARY.json
forget01,2e-5,32,8,4,10,checkpoint-4,0.054141077480362725,0.6182008433385576,0.8067097902297974,0.12810758987436696,0.5903581449929749,0.6059756883332973,0.4526467519730316,0.5605233174309382,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-4/evals/TOFU_SUMMARY.json
forget01,2e-5,32,8,4,10,checkpoint-6,0.054141077480362725,0.6118396107429378,0.7648146659135818,0.07036503697354649,0.6254556616273031,0.607356172873066,0.453237624474541,0.5660235735207074,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-6/evals/TOFU_SUMMARY.json
forget01,2e-5,32,8,4,10,checkpoint-8,0.054141077480362725,0.6123948720905722,0.7562307834625244,0.07036503697354649,0.6365664131108707,0.6090383389975156,0.45362965808453054,0.5687642751527436,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-8/evals/TOFU_SUMMARY.json
forget01,2e-5,8,4,2,10,checkpoint-10,0.09707484379785862,0.5892587691525739,0.7848644584417344,0.14495741523835065,0.6150198528455021,0.5776322770562669,0.45710721561211143,0.5505881267372075,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-10/evals/TOFU_SUMMARY.json
forget01,2e-5,8,4,2,10,checkpoint-15,0.2656871402817289,0.5862808493580732,0.7391006425023079,0.09445949615201693,0.659601304913836,0.57334243888691,0.4490375801309967,0.557750990298914,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-15/evals/TOFU_SUMMARY.json
forget01,2e-5,8,4,2,10,checkpoint-20,0.404587405685253,0.5957654143339022,0.7363309264183044,0.09329528046574243,0.6790481175073074,0.580529597491822,0.4457471328466019,0.5621854094578175,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-20/evals/TOFU_SUMMARY.json
forget01,2e-5,8,4,2,10,checkpoint-25,0.404587405685253,0.6086918653267955,0.7401640877127648,0.07320486530253892,0.6738574147843781,0.5930311889798963,0.44680519632988835,0.5633939056204637,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-25/evals/TOFU_SUMMARY.json
forget01,2e-5,8,4,2,10,checkpoint-30,0.404587405685253,0.6157758301153503,0.7437711074948311,0.07639635466424104,0.671966109184942,0.6013881132748518,0.4439594011925121,0.5664169684629194,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-30/evals/TOFU_SUMMARY.json
forget01,2e-5,8,4,2,10,checkpoint-35,0.404587405685253,0.6189487983933633,0.7478167846798897,0.07639635466424104,0.6698978762855502,0.607224661110022,0.443960310713279,0.5649151140111345,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-35/evals/TOFU_SUMMARY.json
forget01,2e-5,8,4,2,10,checkpoint-40,0.5786001416508443,0.6218648445885159,0.7474522799253464,0.07639635466424104,0.6703205750710409,0.6108422884772292,0.4444857304729398,0.5655254489299125,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-40/evals/TOFU_SUMMARY.json
forget01,2e-5,8,4,2,10,checkpoint-45,0.404587405685253,0.622506596985357,0.7462043538689613,0.06963306964008645,0.6710648238356959,0.6104682699639412,0.4443117259265491,0.5667758876378903,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-45/evals/TOFU_SUMMARY.json
forget01,2e-5,8,4,2,10,checkpoint-5,0.003018184077228396,0.6256365157303633,0.9455573588609696,0.44148483294718444,0.5410739604889426,0.6086885788049546,0.45827066204555045,0.5523839059309534,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-5/evals/TOFU_SUMMARY.json
forget01,2e-5,8,4,2,10,checkpoint-50,0.5786001416508443,0.6218556825176234,0.746151226758957,0.06824418075119756,0.6718789504794136,0.6104388430085215,0.44470472088173857,0.5634464229626295,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-50/evals/TOFU_SUMMARY.json
forget01,5e-5,16,4,4,10,checkpoint-12,0.02860307028023343,0.5926292374494837,0.509148258715868,0.04876416537389873,0.6696920992747893,0.6356049529398223,0.41701640595128936,0.5857404711236522,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-12/evals/TOFU_SUMMARY.json
forget01,5e-5,16,4,4,10,checkpoint-15,0.01430154804770646,0.5956258053789832,0.5059327490627765,0.04827396929546736,0.667466363509315,0.6276468517911892,0.4194272020933656,0.5816496969345031,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-15/evals/TOFU_SUMMARY.json
forget01,5e-5,16,4,4,10,checkpoint-18,0.02860307028023343,0.5972799974703776,0.5039640203118324,0.04827396929546736,0.6676132716866852,0.6240138780968306,0.42185510326167064,0.581519403284272,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-18/evals/TOFU_SUMMARY.json
forget01,5e-5,16,4,4,10,checkpoint-20,0.01430154804770646,0.5966013505937175,0.5037146843969822,0.04827396929546736,0.6665514555599671,0.6258669477699482,0.4221068337219947,0.5797587210688345,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-20/evals/TOFU_SUMMARY.json
forget01,5e-5,16,4,4,10,checkpoint-3,0.9188052214121167,0.5696362550190064,0.7034208446741104,0.07866594490640827,0.699183134899237,0.5861770709059142,0.4391605236754545,0.577622135075135,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-3/evals/TOFU_SUMMARY.json
forget01,5e-5,16,4,4,10,checkpoint-6,0.16497269950224194,0.5806591111556069,0.5592289298772812,0.05182768113635543,0.7023843008963986,0.6006891456988523,0.42506834679595357,0.5772155206025882,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-6/evals/TOFU_SUMMARY.json
forget01,5e-5,16,4,4,10,checkpoint-9,0.054141077480362725,0.5882460697709723,0.5210588812828064,0.047689254026381,0.6785545311685384,0.6403462974430479,0.41711924671842565,0.5905548123684785,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-9/evals/TOFU_SUMMARY.json
forget01,5e-5,32,8,4,10,checkpoint-10,0.404587405685253,0.5720394292170262,0.6155460059642792,0.04227933673310931,0.7282288134978632,0.5878455250338327,0.40724123862716444,0.552854909968278,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-10/evals/TOFU_SUMMARY.json
forget01,5e-5,32,8,4,10,checkpoint-2,0.404587405685253,0.5983708438823173,0.7680744677782059,0.1158530993569262,0.6514521205468944,0.5829543686896733,0.4323859334175374,0.5471329168752171,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-2/evals/TOFU_SUMMARY.json
forget01,5e-5,32,8,4,10,checkpoint-4,0.7659314523482239,0.5530156024243651,0.6117329612374306,0.03456164300520254,0.7038857540188299,0.5710637291245135,0.41693184789573523,0.5499734997420087,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-4/evals/TOFU_SUMMARY.json
forget01,5e-5,32,8,4,10,checkpoint-6,0.5786001416508443,0.5654950416512384,0.6109229475259781,0.03635701358904638,0.7301150646934109,0.5751783363382318,0.4093776053759808,0.5463175523705871,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-6/evals/TOFU_SUMMARY.json
forget01,5e-5,32,8,4,10,checkpoint-8,0.404587405685253,0.5718756857595356,0.6118008822202683,0.04105982453798736,0.7321207513668387,0.58551247687713,0.40764356209923464,0.5509925241443556,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b32_mb8_ga4_e10/checkpoint-8/evals/TOFU_SUMMARY.json
forget01,5e-5,8,4,2,10,checkpoint-10,0.2656871402817289,0.5251173380537313,0.5782921232283116,0.04859101535084287,0.7094744025533993,0.5022436588805352,0.427585853698962,0.5512305888753467,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-10/evals/TOFU_SUMMARY.json
forget01,5e-5,8,4,2,10,checkpoint-15,0.09707484379785862,0.5379791686121995,0.5684566736221314,0.04498675486674493,0.6883876636489181,0.523396373615214,0.41532315371043266,0.547280373735629,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-15/evals/TOFU_SUMMARY.json
forget01,5e-5,8,4,2,10,checkpoint-20,0.09707484379785862,0.5498607784419473,0.5535766758024693,0.0444643485318386,0.6823547717876371,0.5097359019527005,0.4231666150896824,0.5392433825949331,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-20/evals/TOFU_SUMMARY.json
forget01,5e-5,8,4,2,10,checkpoint-25,0.09707484379785862,0.5493173571129599,0.5478961527347564,0.043538422605912674,0.6839662242832988,0.5262616464662374,0.42568820156565534,0.5365893450347591,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-25/evals/TOFU_SUMMARY.json
forget01,5e-5,8,4,2,10,checkpoint-30,0.16497269950224194,0.5481623014363342,0.5472561784088612,0.044608344987310464,0.6825092908371808,0.5136134615171042,0.4280911230017324,0.5255737682233421,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-30/evals/TOFU_SUMMARY.json
forget01,5e-5,8,4,2,10,checkpoint-35,0.16497269950224194,0.5492466828590794,0.5461583279073239,0.04764103341569851,0.6838614795982438,0.5077980940915201,0.4285206107752688,0.5210007400303425,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-35/evals/TOFU_SUMMARY.json
forget01,5e-5,8,4,2,10,checkpoint-40,0.16497269950224194,0.551586405440304,0.5414955914020538,0.046569401598100794,0.682458992653568,0.5085282115852513,0.4298999279584382,0.5197750513695083,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-40/evals/TOFU_SUMMARY.json
forget01,5e-5,8,4,2,10,checkpoint-45,0.16497269950224194,0.5530893178107565,0.5440304845571518,0.04870486320293255,0.683082815455774,0.5097182104810779,0.43121570677203275,0.5186617277963523,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-45/evals/TOFU_SUMMARY.json
forget01,5e-5,8,4,2,10,checkpoint-5,0.7659314523482239,0.5612150002023583,0.7604261547327041,0.1503356466777828,0.6706325873170285,0.5339267007659925,0.45742839340306873,0.5484289507237855,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-5/evals/TOFU_SUMMARY.json
forget01,5e-5,8,4,2,10,checkpoint-50,0.16497269950224194,0.5538939368116932,0.5436573445796966,0.047885191071785,0.6822183015513308,0.5092145978364392,0.43183623891785516,0.5189163214267676,saves/unlearn/tofu/forget01/Llama-2-7b-chat-hf/NPO/lr5e-5_b8_mb4_ga2_e10/checkpoint-50/evals/TOFU_SUMMARY.json
forget05,1e-4,16,4,4,10,checkpoint-104,0.0020827633834865906,0.49064137256652784,0.511692361459136,0.050188760887820365,0.7050158835213661,0.49215966692677277,0.3757324003719482,0.4968051511106294,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-104/evals/TOFU_SUMMARY.json
forget05,1e-4,16,4,4,10,checkpoint-117,0.0030098470801667434,0.4924075663591064,0.5113520841300487,0.04904834028145548,0.7052200607609066,0.49324463967056853,0.3769846734091486,0.49649020902141544,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-117/evals/TOFU_SUMMARY.json
forget05,1e-4,16,4,4,10,checkpoint-120,0.0020827633834865906,0.4919609162062767,0.5109870436787606,0.04904834028145548,0.7053816934477365,0.49407763527290394,0.3770833261484849,0.4964485823866224,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-120/evals/TOFU_SUMMARY.json
forget05,1e-4,16,4,4,10,checkpoint-13,0.0878382826713132,0.47372225706058263,0.5215600121021271,0.04039967965278474,0.712639337736602,0.5103509741844325,0.3610969601647563,0.5640748781973846,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-13/evals/TOFU_SUMMARY.json
forget05,1e-4,16,4,4,10,checkpoint-26,0.0004306111484986726,0.43328366617244646,0.4944951393455267,0.05013504385603259,0.7167780361932634,0.4877987934241274,0.32392765912054095,0.5381598864374877,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-26/evals/TOFU_SUMMARY.json
forget05,1e-4,16,4,4,10,checkpoint-39,0.0002829222008740643,0.4590214089615053,0.5107354673743248,0.04863980655224058,0.7211850126547356,0.4919860070827543,0.3107797893637227,0.5215378206280589,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-39/evals/TOFU_SUMMARY.json
forget05,1e-4,16,4,4,10,checkpoint-52,1.8266119303942767e-05,0.4769051916852706,0.5104075625538826,0.046574440948833555,0.7236516708278665,0.5308870284599281,0.32340978426821976,0.541306946552434,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-52/evals/TOFU_SUMMARY.json
forget05,1e-4,16,4,4,10,checkpoint-65,0.0002829222008740643,0.4685555677471572,0.504575045183301,0.04564000695461916,0.7181858070927052,0.4866743063652724,0.33331427869765146,0.5087000550385481,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-65/evals/TOFU_SUMMARY.json
forget05,1e-4,16,4,4,10,checkpoint-78,0.0014264303851701861,0.4799581580706752,0.5160286659002304,0.0497762573867968,0.7146045760476288,0.4884660080514049,0.3507323858315655,0.5083960701464644,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-78/evals/TOFU_SUMMARY.json
forget05,1e-4,16,4,4,10,checkpoint-91,0.0020827633834865906,0.48578544354859854,0.5150286228954792,0.04834315829546625,0.7079254325552113,0.48746861528696145,0.3646484015525145,0.4991629120705015,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-4_b16_mb4_ga4_e10/checkpoint-91/evals/TOFU_SUMMARY.json
forget05,1e-4,32,8,4,10,checkpoint-14,0.006094418258803505,0.4803607506989601,0.4697092126496136,0.044836986719052,0.6837800652882811,0.5602003203281256,0.3576695893077912,0.605644880527183,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-14/evals/TOFU_SUMMARY.json
forget05,1e-4,32,8,4,10,checkpoint-21,0.0030098470801667434,0.507308649807071,0.47435272607952356,0.04257405213148758,0.6815609579767166,0.5597530877537094,0.3682895470978499,0.6006411542355474,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-21/evals/TOFU_SUMMARY.json
forget05,1e-4,32,8,4,10,checkpoint-28,0.0020827633834865906,0.5006785265752617,0.47300503734499216,0.046923807196912984,0.6933446326811338,0.5376827222182259,0.3515198321541757,0.5752508841225988,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-28/evals/TOFU_SUMMARY.json
forget05,1e-4,32,8,4,10,checkpoint-35,0.006094418258803505,0.5033304988419002,0.4629485284164548,0.0438846121399636,0.6823889832011139,0.5173668044203074,0.37380906104441997,0.5552742518523862,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-35/evals/TOFU_SUMMARY.json
forget05,1e-4,32,8,4,10,checkpoint-42,0.016258459276759563,0.5036716702280025,0.4684471048042178,0.04472096141981712,0.6750684608283156,0.4929141780051698,0.3810859625508787,0.5419751691072482,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-42/evals/TOFU_SUMMARY.json
forget05,1e-4,32,8,4,10,checkpoint-49,0.0220923622208589,0.5089582872266651,0.4732515676319599,0.045097873948638616,0.6734321663919038,0.4945728082193944,0.38800807906124335,0.5370775738853151,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-49/evals/TOFU_SUMMARY.json
forget05,1e-4,32,8,4,10,checkpoint-56,0.016258459276759563,0.5097887101189915,0.4744225660711527,0.044950642356641854,0.6745828356955929,0.49271175593641786,0.3905100881542698,0.5334438331084096,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-56/evals/TOFU_SUMMARY.json
forget05,1e-4,32,8,4,10,checkpoint-60,0.016258459276759563,0.5096176166908308,0.4742567518353462,0.04504868157232813,0.6748356930141622,0.4939643837811785,0.39057653016269966,0.5347041793790406,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/NPO/lr1e-4_b32_mb8_ga4_e10/checkpoint-60/evals/TOFU_SUMMARY.json
