method,split,tag,lr,eff_b,mb,ga,epochs,checkpoint,ckpt_step,FQ,MU,EM,ES,F-TR,Ra-TR,R-TR,Rw-TR,score,is_config_best,is_split_best,is_global_top30,summary_path,eval_path
NPO,forget10,lr1e-5_b32_mb8_ga4_e10,1e-5,32,8,4,10,checkpoint-65,65,2.213522258546535e-19,0.5274601026909695,0.9301181465387345,0.3577798340297694,0.5859356935793495,,,,-0.11648888759328238,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-65/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-65/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b32_mb8_ga4_e10,1e-5,32,8,4,10,checkpoint-78,78,2.213522258546535e-19,0.520606405854931,0.9241974845528602,0.33786951290881895,0.5868698122231403,,,,-0.11042709287590857,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-78/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-78/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b32_mb8_ga4_e10,1e-5,32,8,4,10,checkpoint-91,91,2.213522258546535e-19,0.5231219571972054,0.9231236010789872,0.3337928797251811,0.5866019839864711,,,,-0.1053362832048787,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-91/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-91/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b32_mb8_ga4_e10,1e-5,32,8,4,10,checkpoint-104,104,8.513756583610105e-19,0.5218554661375819,0.9221864002943039,0.3305174707697452,0.5849511314734259,,,,-0.1044964693944426,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-104/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-104/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b32_mb8_ga4_e10,1e-5,32,8,4,10,checkpoint-117,117,8.513756583610105e-19,0.5226472171562773,0.9224245496094227,0.3281419073614049,0.5870913367565549,,,,-0.10263601132913652,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-117/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-117/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b32_mb8_ga4_e10,1e-5,32,8,4,10,checkpoint-120,120,4.353260441808186e-19,0.5224423713577515,0.9225756691396236,0.3273120998753474,0.5879913719447226,,,,-0.10250151314973399,True,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-120/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b32_mb8_ga4_e10/checkpoint-120/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b8_mb4_ga2_e10,1e-5,8,4,2,10,checkpoint-50,50,9.46850627170962e-25,0.6323367011996336,0.986787981390953,0.8175184646061314,0.545658195802741,,,,-0.26981652179890864,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-50/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-50/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b8_mb4_ga2_e10,1e-5,8,4,2,10,checkpoint-100,100,2.776495661774257e-16,0.5300801299067631,0.9145540492236615,0.3093696706607826,0.6181928269705375,,,,-0.08188173003545857,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-100/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-100/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b8_mb4_ga2_e10,1e-5,8,4,2,10,checkpoint-150,150,1.7928838057651826e-13,0.5297364918021555,0.8846551479399204,0.23879521437480491,0.6261615115357781,,,,-0.03198868935502781,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-150/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-150/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b8_mb4_ga2_e10,1e-5,8,4,2,10,checkpoint-200,200,9.344235949852775e-13,0.5307785943047878,0.8767773570120334,0.22983349525798455,0.6275770558758967,,,,-0.022526831829286706,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-200/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-200/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b8_mb4_ga2_e10,1e-5,8,4,2,10,checkpoint-250,250,6.027592497096867e-11,0.540775425276253,0.8757169924676418,0.2247554214292005,0.6342726785750764,,,,-0.009460781611892247,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-250/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-250/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b8_mb4_ga2_e10,1e-5,8,4,2,10,checkpoint-300,300,3.647961791830168e-11,0.5524455349891826,0.8821513943374157,0.23299223840624478,0.6325522753639753,,,,-0.005126281346168077,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-300/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-300/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b8_mb4_ga2_e10,1e-5,8,4,2,10,checkpoint-350,350,6.027592497096867e-11,0.5546295253050961,0.8845117546617984,0.23390090436157776,0.6318288642032046,,,,-0.004576804146316074,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-350/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-350/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b8_mb4_ga2_e10,1e-5,8,4,2,10,checkpoint-400,400,2.196072998681761e-11,0.5590764251314098,0.886430218666792,0.23422197497657846,0.6273578421042693,,,,-0.0012496716683146752,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-400/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-400/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b8_mb4_ga2_e10,1e-5,8,4,2,10,checkpoint-450,450,3.647961791830168e-11,0.5601244091894538,0.8875503098964691,0.23987524705877536,0.630151275101944,,,,-0.0035883692516888027,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-450/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-450/evals/TOFU_EVAL.json
NPO,forget10,lr1e-5_b8_mb4_ga2_e10,1e-5,8,4,2,10,checkpoint-500,500,1.6196210141854015e-10,0.5610342709345932,0.8870115564763545,0.23590687625323503,0.6299746738756717,,,,-0.00042494526823944057,True,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-500/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr1e-5_b8_mb4_ga2_e10/checkpoint-500/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b16_mb4_ga4_e10,2e-5,16,4,4,10,checkpoint-25,25,4.416671697087842e-24,0.5956973147451247,0.9668979740142822,0.5781137695005794,0.5600413984727224,,,,-0.17680855701230613,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-25/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-25/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b16_mb4_ga4_e10,2e-5,16,4,4,10,checkpoint-50,50,2.776495661774257e-16,0.5137712289435845,0.8541885428130627,0.18287055572887131,0.6275761876583921,,,,-0.004758320327382146,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-50/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-50/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b16_mb4_ga4_e10,2e-5,16,4,4,10,checkpoint-75,75,1.6027740307205098e-12,0.533563827242722,0.8503579436242581,0.17453641376044943,0.6292852558147447,,,,0.021116648551971068,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-75/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-75/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b16_mb4_ga4_e10,2e-5,16,4,4,10,checkpoint-100,100,7.832452544383501e-12,0.5689667304384082,0.8599094013869762,0.18271575354963068,0.6084332773980493,,,,0.04765415297793711,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-100/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-100/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b16_mb4_ga4_e10,2e-5,16,4,4,10,checkpoint-125,125,2.5496506594547965e-08,0.5900752249317681,0.8471886613219977,0.1797847537138181,0.6225291927336213,,,,0.0765885429103668,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-125/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-125/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b16_mb4_ga4_e10,2e-5,16,4,4,10,checkpoint-150,150,4.5846770167841434e-07,0.606453327452264,0.8357040319591761,0.17214602069608148,0.6144787923453238,,,,0.1025287595923369,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-150/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-150/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b16_mb4_ga4_e10,2e-5,16,4,4,10,checkpoint-175,175,2.1316067663008397e-06,0.6075310800113142,0.8334075114130974,0.17118764406925926,0.612014415391746,,,,0.10523563387690214,True,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-175/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-175/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b16_mb4_ga4_e10,2e-5,16,4,4,10,checkpoint-200,200,3.089852009867272e-06,0.6082828867643485,0.8328137853741646,0.17449054185395682,0.6097217231917087,,,,0.1046338130022977,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-200/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-200/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b16_mb4_ga4_e10,2e-5,16,4,4,10,checkpoint-225,225,9.9886659393885e-07,0.6077556206684815,0.832311642691493,0.1733075574337878,0.6094194306396254,,,,0.10494701947243511,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-225/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-225/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b16_mb4_ga4_e10,2e-5,16,4,4,10,checkpoint-250,250,9.9886659393885e-07,0.6082977498042196,0.833208272010088,0.17497319361218877,0.6062540433717003,,,,0.10420801585967521,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-250/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b16_mb4_ga4_e10/checkpoint-250/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b32_mb8_ga4_e10,2e-5,32,8,4,10,checkpoint-13,13,9.46850627170962e-25,0.6262350712948551,0.9706592367589474,0.6496135997126475,0.560489069206041,,,,-0.18390134694094235,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-13/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-13/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b32_mb8_ga4_e10,2e-5,32,8,4,10,checkpoint-26,26,6.027592497096867e-11,0.5031178868706525,0.7752689604461193,0.117452024055792,0.6875079761942671,,,,0.056757394679972775,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-26/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-26/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b32_mb8_ga4_e10,2e-5,32,8,4,10,checkpoint-39,39,9.074891594369707e-08,0.5182281378949615,0.733948345258832,0.09291750288887447,0.6956024033197766,,,,0.10479530457002417,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-39/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-39/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b32_mb8_ga4_e10,2e-5,32,8,4,10,checkpoint-52,52,9.532297003197859e-05,0.5797741902778832,0.6894792542606593,0.08031070210476163,0.6773197512055402,,,,0.1949745350652048,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-52/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-52/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b32_mb8_ga4_e10,2e-5,32,8,4,10,checkpoint-65,65,0.00794521285574355,0.5981500636815607,0.6623872563242912,0.0750528210985784,0.677472661024701,,,,0.23737523782586942,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-65/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-65/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b32_mb8_ga4_e10,2e-5,32,8,4,10,checkpoint-78,78,0.019594795142993927,0.6272686261377955,0.6548268572986126,0.0772973002685699,0.6784973505324499,,,,0.28080134249719824,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-78/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-78/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b32_mb8_ga4_e10,2e-5,32,8,4,10,checkpoint-91,91,0.036569856408414286,0.6330621635853376,0.6433076413534582,0.07262005723099149,0.6812805461666903,,,,0.311668170701527,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-91/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-91/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b32_mb8_ga4_e10,2e-5,32,8,4,10,checkpoint-104,104,0.07829787069468755,0.6320701946378259,0.6408739508502186,0.07234574935805664,0.6806591770435594,,,,0.3537582152283758,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-104/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-104/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b32_mb8_ga4_e10,2e-5,32,8,4,10,checkpoint-117,117,0.07829787069468755,0.6325668870871,0.6394130826741456,0.07268006017483698,0.6807232098586433,,,,0.3548181863572962,True,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-117/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-117/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b32_mb8_ga4_e10,2e-5,32,8,4,10,checkpoint-120,120,0.07829787069468755,0.6319443834075853,0.6401119356043636,0.07186634876247705,0.6803596419037286,,,,0.35425311191885245,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-120/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b32_mb8_ga4_e10/checkpoint-120/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b8_mb4_ga2_e10,2e-5,8,4,2,10,checkpoint-50,50,4.353260441808186e-19,0.4949925764985035,0.9353502181172371,0.37427191622461564,0.5761275985615458,,,,-0.15981849067242287,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-50/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-50/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b8_mb4_ga2_e10,2e-5,8,4,2,10,checkpoint-100,100,2.734462451060329e-12,0.5300926593484258,0.8514007899165154,0.1741663371435558,0.6068027866297041,,,,0.01730909582112465,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-100/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-100/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b8_mb4_ga2_e10,2e-5,8,4,2,10,checkpoint-150,150,9.9886659393885e-07,0.5800368078972522,0.7916184369474649,0.12040487898627605,0.6174138076195219,,,,0.12402614879697571,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-150/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-150/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b8_mb4_ga2_e10,2e-5,8,4,2,10,checkpoint-200,200,9.532297003197859e-05,0.6074952769162697,0.7112215735204518,0.09371091680901081,0.6079825190310971,,,,0.20512435472157042,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-200/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-200/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b8_mb4_ga2_e10,2e-5,8,4,2,10,checkpoint-250,250,0.0005832940307390987,0.6179974571578342,0.7181650131754577,0.10014892526133537,0.60393278721897,,,,0.20942378197017675,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-250/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-250/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b8_mb4_ga2_e10,2e-5,8,4,2,10,checkpoint-300,300,0.0029708770428139948,0.6166357964039587,0.689423549035564,0.09034769413249025,0.6116249541590029,,,,0.22972105186274555,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-300/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-300/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b8_mb4_ga2_e10,2e-5,8,4,2,10,checkpoint-350,350,0.0022938851536275073,0.6198859389637691,0.6843142421683297,0.09200099635038413,0.6113822898078819,,,,0.23402220485803968,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-350/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-350/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b8_mb4_ga2_e10,2e-5,8,4,2,10,checkpoint-400,400,0.0013468720321565051,0.6223962013092861,0.6865510671632364,0.09487796052786411,0.6098939865149063,,,,0.23302855949589235,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-400/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-400/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b8_mb4_ga2_e10,2e-5,8,4,2,10,checkpoint-450,450,0.0013468720321565051,0.6233199314753086,0.6847906133113429,0.09504261452090218,0.6083898124680053,,,,0.2347501895913426,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-450/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-450/evals/TOFU_EVAL.json
NPO,forget10,lr2e-5_b8_mb4_ga2_e10,2e-5,8,4,2,10,checkpoint-500,500,0.0029708770428139948,0.6226284815311474,0.6851465021912009,0.09443965679573349,0.608936312961188,,,,0.23580627908049412,True,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-500/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr2e-5_b8_mb4_ga2_e10/checkpoint-500/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b16_mb4_ga4_e10,5e-5,16,4,4,10,checkpoint-25,25,4.5846770167841434e-07,0.47652433737973005,0.7345256167650223,0.08491308622065312,0.6798305903504219,,,,0.06680544435459404,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-25/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-25/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b16_mb4_ga4_e10,5e-5,16,4,4,10,checkpoint-50,50,0.004907932356726081,0.5241356982094562,0.5942701226100325,0.052968468669800206,0.7091946661460176,,,,0.20542433492626583,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-50/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-50/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b16_mb4_ga4_e10,5e-5,16,4,4,10,checkpoint-75,75,6.923241573443553e-05,0.5375747549487616,0.4995257124491036,0.0452242112474166,0.7033691916099676,,,,0.26526902551623593,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-75/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-75/evals/TOFU_EVAL.json
NPO,forget10,lr5e-5_b16_mb4_ga4_e10,5e-5,16,4,4,10,checkpoint-100,100,1.2955312948811258e-05,0.5470662564167331,0.5037985986261628,0.046688484987309396,0.6947075368559357,,,,0.2718356699229458,False,False,False,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-100/evals/TOFU_SUMMARY.json,saves/unlearn/tofu/forget10/Llama-2-7b-chat-hf/NPO/lr5e-5_b16_mb4_ga4_e10/checkpoint-100/evals/TOFU_EVAL.json
