run,checkpoint,step,exact_memorization,extraction_strength,forget_Q_A_Prob,forget_Q_A_ROUGE,forget_quality,forget_truth_ratio,model_utility,privleak,checkpoint_path,summary_path
lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-117,117,0.6211981549859047,0.0717655151054405,0.041814361365486545,0.26308322067250844,0.11228360286766195,0.6357037734977296,0.5894163098316489,52.07337751625197,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-117,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-117/evals/TOFU_SUMMARY.json
lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10,checkpoint-120,120,0.6204978631436825,0.07197388019045033,0.04184472595890838,0.2622599007950264,0.11228360286766195,0.636375176336477,0.5898765058392652,52.06181593154587,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-120,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b16_mb8_ga2_a1.0_beta4.5_delta1_gamma0.25_e10/checkpoint-120/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-7,7,0.9277189767360687,0.43996408073335885,0.7529916815459728,0.5223935878564754,3.0799540915748314e-12,0.5347505000380042,0.5742566040801261,-98.2811777249451,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-7,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-7/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-14,14,0.8643467611074448,0.23556509317380375,0.5859927923232316,0.43436991151005133,2.44374577116149e-10,0.5729873223949313,0.5702567815957208,-95.41390471783353,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-14,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-14/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-21,21,0.834626882970333,0.1472105086827598,0.4987333608418703,0.42782696728129005,6.865581733487208e-09,0.5881036842149835,0.5733824265800405,-90.52720824872401,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-21,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-21/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-28,28,0.8235889020562172,0.1490206751361303,0.4558397840708494,0.3981041014805831,1.3921047931216453e-06,0.607277678656581,0.5782220447481137,-86.89301678944149,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-28,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-28/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-35,35,0.8154218319058418,0.13782784430127148,0.4249066726863384,0.40912112243494775,2.3797467071606504e-06,0.608100066190637,0.580927435877325,-84.74256203410782,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-35,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-35/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-42,42,0.8114214807748794,0.13986244286579064,0.39846827149391173,0.39703553483489173,1.3921047931216453e-06,0.6059820150293781,0.5885089310778825,-82.80406966505257,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-42,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-42/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-49,49,0.8108768317103386,0.1360524482526062,0.3857946882769465,0.4019856154547504,6.734842895808746e-06,0.6066161638662109,0.5902897075029272,-81.11607829796267,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-49,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-49/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-56,56,0.8088971430063248,0.1348431575433155,0.38111637853085994,0.4036407105423088,6.734842895808746e-06,0.6073537690011487,0.5919549675118815,-80.44165252344047,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-56,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-56/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10,checkpoint-60,60,0.8089182433485985,0.1348431575433155,0.38048883380368353,0.3993622910094551,4.024806511439489e-06,0.6080341491042373,0.592123574037186,-80.42238321559698,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-60,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.125_e10/checkpoint-60/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-7,7,0.8994959929585457,0.3338765860773325,0.6515024686232209,0.4540770974184836,1.3850840057169374e-11,0.5445457790057893,0.5783925817214313,-96.13843069274883,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-7,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-7/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-14,14,0.815365574657917,0.15179371735621522,0.4223046170733869,0.4079099102197904,4.024806511439489e-06,0.6061752986190903,0.5735776566008909,-80.92723908109647,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-14,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-14/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-21,21,0.7839141774177552,0.11931943671829405,0.3443179600685835,0.3962116222561543,4.7487878961137165e-05,0.6201002995420825,0.5782474622849014,-66.70263603103088,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-21,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-21/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-28,28,0.7697450491786003,0.1087643120994528,0.302991913612932,0.35726741597460077,0.0009668691315127085,0.6401813871201424,0.575967540395709,-57.73470016066984,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-28,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-28/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-35,35,0.7644113400578498,0.09616467085210247,0.2823227040655911,0.35747916626201975,0.000648608042418048,0.6443310402994953,0.5810605837737812,-52.96747340019,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-35,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-35/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-42,42,0.7602029079198838,0.10315424109324703,0.2551572103239596,0.35434809334441364,0.000648608042418048,0.6435505976292824,0.5863629865750131,-48.32742407147721,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-42,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-42/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-49,49,0.7594470837712288,0.1010655289334083,0.24286347424611449,0.35725656853855836,0.0014264303851701861,0.6455015421372042,0.5883191957518026,-44.70864805846948,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-49,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-49/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-56,56,0.7585067471861839,0.09952496724445518,0.24053581463173032,0.34875373036082735,0.0020827633834865906,0.6453740324537637,0.5889509293802166,-44.138276546302116,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-56,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-56/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10,checkpoint-60,60,0.7591675326228142,0.10104462553103792,0.2403588441386819,0.3479004570691563,0.0020827633834865906,0.6452611952663873,0.588336691930881,-44.15369199257691,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-60,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta0_gamma0.25_e10/checkpoint-60/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-7,7,0.8944657284021378,0.33153648922867546,0.6332104318961501,0.4686827123167687,2.8873674273022313e-11,0.5432147524678466,0.5842298086517409,-94.71635577389914,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-7,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-7/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-14,14,0.7575582274794579,0.11261827671456938,0.24658112334320323,0.3562599798169323,0.0014264303851701861,0.6359243470568122,0.576936997342449,-27.570525662467936,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-14,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-14/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-21,21,0.7041461837291717,0.08455849385120928,0.1310273492889246,0.31939896072134744,0.220541217580421,0.6544115137063161,0.5811236703872346,13.149375672398728,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-21,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-21/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-28,28,0.6955232368409634,0.0798924470494991,0.09445452056359499,0.30262452282188473,0.7125821300149116,0.6746364768228207,0.5821977448444966,33.775242788072255,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-28,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-28/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-35,35,0.6992966803908348,0.08208829227075842,0.08862122085585725,0.3088947520603601,0.9646522162314058,0.6771615379420516,0.5845752531711291,38.25342993089973,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-35,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-35/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-42,42,0.692540020942688,0.07677218796733748,0.07426575502264314,0.2956681712403282,0.9646522162314058,0.6690229567604093,0.5926478848980055,42.07260674547978,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-42,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-42/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-49,49,0.6906452307105064,0.07755447600996361,0.07024781389511191,0.29793677589471146,0.8655265369450457,0.6670340188101775,0.596091597148815,43.660397711783496,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-49,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-49/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-56,56,0.6891461712121963,0.07723421457205511,0.06955693787807832,0.29810429946953254,0.8655265369450457,0.665742750031358,0.597506130531907,44.02651456080984,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-56,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-56/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10,checkpoint-60,60,0.6888827231526374,0.07795725378774138,0.06953137153788702,0.2992697460090703,0.7933622419382523,0.6649812047626369,0.5977291470879778,44.01109911453504,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-60,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.125_e10/checkpoint-60/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-7,7,0.8389763760566712,0.21000484881886208,0.47956423307769,0.3608701009909156,6.865581733487208e-09,0.5730613319346974,0.5687510656216539,-85.38230305451174,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-7,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-7/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-14,14,0.6359007209539413,0.07144020131747185,0.07947151133150328,0.25605024612788496,0.7125821300149116,0.7043077263303742,0.5704361690926814,38.47695390188422,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-14,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-14/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-21,21,0.5860268142074346,0.05851373080374057,0.038022916823538255,0.22531848126069245,0.03956202584899502,0.678477326607962,0.5818767533070877,50.566517642890915,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-21,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-21/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-28,28,0.5948218289762736,0.06418469068754135,0.04005564404462348,0.22318574506169078,0.052139087188847716,0.6781498480682732,0.5862409053885113,50.53954061191004,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-28,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-28/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-35,35,0.5889671146124601,0.058754102493868726,0.03580825557331991,0.2377393277517849,0.0297148244707607,0.6804492710224612,0.588283869937033,50.91721904564247,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-35,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-35/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-42,42,0.5819323699921369,0.05922730463172675,0.03214247396768769,0.2320332543599459,0.016258459276759563,0.6772917094339719,0.5953273577117753,51.672575913107345,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-42,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-42/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-49,49,0.5859717341512442,0.05939981669210646,0.032674482432194056,0.24543517594909683,0.052139087188847716,0.6798607007531892,0.5974718828338776,51.92307691507273,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-49,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-49/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-56,56,0.5878582143038511,0.05872273335877312,0.032683159528387476,0.24393833269790147,0.0220923622208589,0.6813249130037249,0.5972841407494879,51.9770309770345,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-56,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-56/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10,checkpoint-60,60,0.5881515128165483,0.058566483358773125,0.03268571167893242,0.23970239443916747,0.03956202584899502,0.6812721626177839,0.5975056936749662,51.9770309770345,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-60,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta3.5_delta1_gamma0.25_e10/checkpoint-60/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10,checkpoint-7,7,0.9311643925309181,0.44389756933184743,0.765201359167695,0.5317456446774773,3.0799540915748314e-12,0.5361257833975689,0.5764695332347551,-98.45460149553652,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-7,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-7/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10,checkpoint-14,14,0.8706388604640961,0.2471751991789367,0.6031562528759241,0.44265862296521724,1.2127544312107394e-10,0.5683415234395516,0.5728025781240691,-96.31570832490894,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-14,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-14/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10,checkpoint-21,21,0.8470683386921882,0.17691993621640761,0.5437888498604297,0.4377496509404905,9.594235055800515e-10,0.5807349722628825,0.5767018442516346,-93.09002619190842,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-21,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-21/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10,checkpoint-28,28,0.8395741146802902,0.16670674128834898,0.5141367486864329,0.40637481957860067,1.2940880677508261e-08,0.5964901177597727,0.5787485516499217,-91.5677508722726,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-28,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-28/evals/TOFU_SUMMARY.json
lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10,checkpoint-35,35,0.8351195347309113,0.15033999871414327,0.48682551857084033,0.41123873856108184,2.4125498977354686e-08,0.5952806550287514,0.5818399762693984,-91.34808076285677,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-35,saves/unlearn/tofu/forget05/Llama-2-7b-chat-hf/SimNPO/lr6e-5_b32_mb8_ga4_a1.0_beta4.5_delta0_gamma0.125_e10/checkpoint-35/evals/TOFU_SUMMARY.json
